법정동코드,법정동명
48250128,경상남도 김해시 삼문동
48250129,경상남도 김해시 대청동
48250130,경상남도 김해시 관동동
48250131,경상남도 김해시 율하동
48250132,경상남도 김해시 장유동
48250133,경상남도 김해시 응달동
48250134,경상남도 김해시 수가동
48250250,경상남도 김해시 진영읍
48250320,경상남도 김해시 주촌면
48250330,경상남도 김해시 진례면
48250340,경상남도 김해시 한림면
48250350,경상남도 김해시 생림면
48250360,경상남도 김해시 상동면
48250370,경상남도 김해시 대동면
48270101,경상남도 밀양시 내일동
48270102,경상남도 밀양시 내이동
48270103,경상남도 밀양시 교동
48270104,경상남도 밀양시 삼문동
48270105,경상남도 밀양시 남포동
48270106,경상남도 밀양시 용평동
48270107,경상남도 밀양시 활성동
48270108,경상남도 밀양시 가곡동
48270250,경상남도 밀양시 삼랑진읍
48270253,경상남도 밀양시 하남읍
48270310,경상남도 밀양시 부북면
48270320,경상남도 밀양시 상동면
48270330,경상남도 밀양시 산외면
48270340,경상남도 밀양시 산내면
48270350,경상남도 밀양시 단장면
48270360,경상남도 밀양시 상남면
48270370,경상남도 밀양시 초동면
48270380,경상남도 밀양시 무안면
48270390,경상남도 밀양시 청도면
48310101,경상남도 거제시 능포동
48310102,경상남도 거제시 장승포동
48310103,경상남도 거제시 두모동
48310104,경상남도 거제시 아양동
48310105,경상남도 거제시 아주동
48310106,경상남도 거제시 옥포동
48310107,경상남도 거제시 덕포동
48310108,경상남도 거제시 장평동
48310109,경상남도 거제시 고현동
48310110,경상남도 거제시 상동동
48310111,경상남도 거제시 문동동
48310112,경상남도 거제시 삼거동
48310113,경상남도 거제시 양정동
48310114,경상남도 거제시 수월동
48310310,경상남도 거제시 일운면
48310320,경상남도 거제시 동부면
48310330,경상남도 거제시 남부면
48310340,경상남도 거제시 거제면
48310350,경상남도 거제시 둔덕면
48310360,경상남도 거제시 사등면
48310370,경상남도 거제시 연초면
48310380,경상남도 거제시 하청면
48310390,경상남도 거제시 장목면
48330101,경상남도 양산시 다방동
48330102,경상남도 양산시 남부동
48330103,경상남도 양산시 중부동
48330104,경상남도 양산시 북부동
48330105,경상남도 양산시 명곡동
48330106,경상남도 양산시 신기동
48330107,경상남도 양산시 북정동
48330108,경상남도 양산시 산막동
48330109,경상남도 양산시 호계동
48330110,경상남도 양산시 교동
48330111,경상남도 양산시 유산동
48330112,경상남도 양산시 어곡동
48330113,경상남도 양산시 용당동
48330114,경상남도 양산시 삼호동
48330115,경상남도 양산시 명동
48330116,경상남도 양산시 주남동
48330117,경상남도 양산시 소주동
48330118,경상남도 양산시 주진동
48330119,경상남도 양산시 평산동
48330120,경상남도 양산시 덕계동
48330121,경상남도 양산시 매곡동
48330253,경상남도 양산시 물금읍
48330310,경상남도 양산시 동면
48330320,경상남도 양산시 원동면
48330330,경상남도 양산시 상북면
48330340,경상남도 양산시 하북면
48720250,경상남도 의령군 의령읍
48720310,경상남도 의령군 가례면
48720320,경상남도 의령군 칠곡면
48720330,경상남도 의령군 대의면
48720340,경상남도 의령군 화정면
48720350,경상남도 의령군 용덕면
48720360,경상남도 의령군 정곡면
48720370,경상남도 의령군 지정면
48720380,경상남도 의령군 낙서면
48720390,경상남도 의령군 부림면
48720400,경상남도 의령군 봉수면
48720415,경상남도 의령군 궁류면
48720420,경상남도 의령군 유곡면
48730250,경상남도 함안군 가야읍
48730253,경상남도 함안군 칠원읍
48730310,경상남도 함안군 함안면
48730320,경상남도 함안군 군북면
48730330,경상남도 함안군 법수면
48730340,경상남도 함안군 대산면
48730350,경상남도 함안군 칠서면
48730360,경상남도 함안군 칠북면
48730380,경상남도 함안군 산인면
48730390,경상남도 함안군 여항면
48740250,경상남도 창녕군 창녕읍
48740253,경상남도 창녕군 남지읍
48740310,경상남도 창녕군 고암면
48740320,경상남도 창녕군 성산면
48740330,경상남도 창녕군 대합면
48740340,경상남도 창녕군 이방면
48740350,경상남도 창녕군 유어면
48740360,경상남도 창녕군 대지면
48740370,경상남도 창녕군 계성면
48740380,경상남도 창녕군 영산면
48740390,경상남도 창녕군 장마면
48740400,경상남도 창녕군 도천면
48740410,경상남도 창녕군 길곡면
48740420,경상남도 창녕군 부곡면
48820250,경상남도 고성군 고성읍
48820310,경상남도 고성군 삼산면
48820320,경상남도 고성군 하일면
48820330,경상남도 고성군 하이면
48820340,경상남도 고성군 상리면
48820350,경상남도 고성군 대가면
48820360,경상남도 고성군 영현면
48820370,경상남도 고성군 영오면
48820380,경상남도 고성군 개천면
48820390,경상남도 고성군 구만면
48820400,경상남도 고성군 회화면
48820410,경상남도 고성군 마암면
48820420,경상남도 고성군 동해면
48820430,경상남도 고성군 거류면
48840250,경상남도 남해군 남해읍
48840310,경상남도 남해군 이동면
48840320,경상남도 남해군 상주면
48840330,경상남도 남해군 삼동면
48840340,경상남도 남해군 미조면
48840350,경상남도 남해군 남면
48840360,경상남도 남해군 서면
48840370,경상남도 남해군 고현면
48840380,경상남도 남해군 설천면
48840390,경상남도 남해군 창선면
48850250,경상남도 하동군 하동읍
48850310,경상남도 하동군 화개면
48850320,경상남도 하동군 악양면
48850330,경상남도 하동군 적량면
48850340,경상남도 하동군 횡천면
48850350,경상남도 하동군 고전면
48850360,경상남도 하동군 금남면
48850370,경상남도 하동군 진교면
48850380,경상남도 하동군 양보면
48850390,경상남도 하동군 북천면
48850400,경상남도 하동군 청암면
48850410,경상남도 하동군 옥종면
48850420,경상남도 하동군 금성면
48860250,경상남도 산청군 산청읍
48860310,경상남도 산청군 차황면
48860320,경상남도 산청군 오부면
48860330,경상남도 산청군 생초면
48860340,경상남도 산청군 금서면
48860350,경상남도 산청군 삼장면
48860360,경상남도 산청군 시천면
48860370,경상남도 산청군 단성면
48860380,경상남도 산청군 신안면
48860390,경상남도 산청군 생비량면
48860400,경상남도 산청군 신등면
48870250,경상남도 함양군 함양읍
48870310,경상남도 함양군 마천면
48870320,경상남도 함양군 휴천면
48870330,경상남도 함양군 유림면
48870340,경상남도 함양군 수동면
48870350,경상남도 함양군 지곡면
48870360,경상남도 함양군 안의면
48870370,경상남도 함양군 서하면
48870380,경상남도 함양군 서상면
48870390,경상남도 함양군 백전면
48870400,경상남도 함양군 병곡면
48880250,경상남도 거창군 거창읍
48880310,경상남도 거창군 주상면
48880320,경상남도 거창군 웅양면
48880330,경상남도 거창군 고제면
48880340,경상남도 거창군 북상면
48880350,경상남도 거창군 위천면
48880360,경상남도 거창군 마리면
48880370,경상남도 거창군 남상면
48880380,경상남도 거창군 남하면
48880390,경상남도 거창군 신원면
48880400,경상남도 거창군 가조면
48880410,경상남도 거창군 가북면
48890250,경상남도 합천군 합천읍
48890310,경상남도 합천군 봉산면
48890320,경상남도 합천군 묘산면
48890330,경상남도 합천군 가야면
48890340,경상남도 합천군 야로면
48890350,경상남도 합천군 율곡면
48890360,경상남도 합천군 초계면
48890370,경상남도 합천군 쌍책면
48890380,경상남도 합천군 덕곡면
48890390,경상남도 합천군 청덕면
48890400,경상남도 합천군 적중면
48890410,경상남도 합천군 대양면
48890420,경상남도 합천군 쌍백면
48890430,경상남도 합천군 삼가면
48890440,경상남도 합천군 가회면
48890450,경상남도 합천군 대병면
48890460,경상남도 합천군 용주면
50110101,제주특별자치도 제주시 일도일동
50110102,제주특별자치도 제주시 일도이동
50110103,제주특별자치도 제주시 이도일동
50110104,제주특별자치도 제주시 이도이동
50110105,제주특별자치도 제주시 삼도일동
50110106,제주특별자치도 제주시 삼도이동
50110107,제주특별자치도 제주시 건입동
50110108,제주특별자치도 제주시 용담일동
50110109,제주특별자치도 제주시 용담이동
50110110,제주특별자치도 제주시 용담삼동
50110111,제주특별자치도 제주시 화북일동
50110112,제주특별자치도 제주시 화북이동
50110113,제주특별자치도 제주시 삼양일동
50110114,제주특별자치도 제주시 삼양이동
50110115,제주특별자치도 제주시 삼양삼동
50110116,제주특별자치도 제주시 봉개동
50110117,제주특별자치도 제주시 아라일동
50110118,제주특별자치도 제주시 아라이동
50110119,제주특별자치도 제주시 오라일동
50110120,제주특별자치도 제주시 오라이동
50110121,제주특별자치도 제주시 오라삼동
50110122,제주특별자치도 제주시 노형동
50110123,제주특별자치도 제주시 외도일동
50110124,제주특별자치도 제주시 외도이동
50110125,제주특별자치도 제주시 이호일동
50110126,제주특별자치도 제주시 이호이동
50110127,제주특별자치도 제주시 도두일동
50110128,제주특별자치도 제주시 도두이동
50110129,제주특별자치도 제주시 도남동
50110130,제주특별자치도 제주시 도련일동
50110131,제주특별자치도 제주시 도련이동
50110132,제주특별자치도 제주시 용강동
50110133,제주특별자치도 제주시 회천동
50110134,제주특별자치도 제주시 오등동
50110135,제주특별자치도 제주시 월평동
50110136,제주특별자치도 제주시 영평동
50110137,제주특별자치도 제주시 연동
50110138,제주특별자치도 제주시 도평동
50110139,제주특별자치도 제주시 해안동
50110140,제주특별자치도 제주시 내도동
50110250,제주특별자치도 제주시 한림읍
50110253,제주특별자치도 제주시 애월읍
50110256,제주특별자치도 제주시 구좌읍
50110259,제주특별자치도 제주시 조천읍
50110310,제주특별자치도 제주시 한경면
50110320,제주특별자치도 제주시 추자면
50110330,제주특별자치도 제주시 우도면
50130101,제주특별자치도 서귀포시 서귀동
50130102,제주특별자치도 서귀포시 법환동
50130103,제주특별자치도 서귀포시 서호동
